"","DateTime","Day","Month","Year","Time","Hour","Minute","Lat","Lon","Type","Outcome"
"7995","09/01/2015, 18:30","01","09","2015","18:30","18","30",44.7837661107,20.4701874497,"None","Damage"
"11513","09/01/2015, 18:40","01","09","2015","18:40","18","40",44.7634345176,20.4978727555,"None","Damage"
"11245","09/01/2015, 19:05","01","09","2015","19:05","19","05",44.7617913497,20.4845097809,"None","Injury"
"11983","09/01/2015, 20:10","01","09","2015","20:10","20","10",44.7382321988,20.3861539088,"None","Injury"
"9394","09/01/2015, 20:35","01","09","2015","20:35","20","35",44.8541871941,20.3786909489,"None","Damage"
"9947","09/01/2015, 22:40","01","09","2015","22:40","22","40",44.781478291,20.501912371,"None","Injury"
"11512","09/01/2015, 23:00","01","09","2015","23:00","23","00",44.7818556152,20.4874532948,"None","Damage"
"7078","09/01/2015, 23:30","01","09","2015","23:30","23","30",44.8308046354,20.4142387541,"None","Damage"
"10550","10/01/2015, 07:05","01","10","2015","07:05","07","05",44.8329995114,20.4053001984,"None","Injury"
"9653","10/01/2015, 07:40","01","10","2015","07:40","07","40",44.8414470395,20.3876312133,"None","Damage"
"11728","10/01/2015, 07:45","01","10","2015","07:45","07","45",44.8054388966,20.4609261877,"None","Damage"
"11688","10/01/2015, 08:30","01","10","2015","08:30","08","30",44.7639230665,20.5552445487,"parkedVeh","Damage"
"11258","10/01/2015, 08:45","01","10","2015","08:45","08","45",44.7281249223,20.4314183039,"None","Damage"
"11027","10/01/2015, 09:45","01","10","2015","09:45","09","45",44.8194486087,20.4700393603,"None","Damage"
"10005","10/01/2015, 10:00","01","10","2015","10:00","10","00",44.8054388966,20.4609261877,"None","Damage"
"9029","10/01/2015, 10:20","01","10","2015","10:20","10","20",44.8062058859,20.4242965195,"None","Damage"
"9028","10/01/2015, 11:00","01","10","2015","11:00","11","00",44.8010671317,20.4518529623,"None","Damage"
"11259","10/01/2015, 11:15","01","10","2015","11:15","11","15",44.8072897842,20.3604953541,"None","Damage"
"6992","10/01/2015, 12:05","01","10","2015","12:05","12","05",44.798203198,20.4744925523,"None","Damage"
"10601","10/01/2015, 12:05","01","10","2015","12:05","12","05",44.578904825,20.4180847861,"2VehTurnOrCross","Damage"
"6841","10/01/2015, 12:10","01","10","2015","12:10","12","10",44.8060384242,20.4836627061,"None","Damage"
"11015","10/01/2015, 13:15","01","10","2015","13:15","13","15",44.8168019288,20.4659795203,"None","Damage"
"6882","10/01/2015, 14:35","01","10","2015","14:35","14","35",44.8179700698,20.4560178698,"None","Injury"
"9114","10/01/2015, 14:50","01","10","2015","14:50","14","50",44.675924869,20.3023262676,"None","Injury"
"9982","10/01/2015, 15:15","01","10","2015","15:15","15","15",44.7288020346,20.4300356105,"None","Damage"
"11260","10/01/2015, 15:20","01","10","2015","15:20","15","20",44.7393081666,20.4199701918,"None","Damage"
"10006","10/01/2015, 15:30","01","10","2015","15:30","15","30",44.8015951181,20.4418998819,"None","Damage"
"12123","10/01/2015, 15:35","01","10","2015","15:35","15","35",44.7637544105,20.4948887794,"None","Injury"
"12150","10/01/2015, 15:45","01","10","2015","15:45","15","45",44.8416168846,20.4045035709,"None","Damage"
"9611","10/01/2015, 15:50","01","10","2015","15:50","15","50",44.7852522136,20.4743567593,"None","Damage"
"6883","10/01/2015, 16:30","01","10","2015","16:30","16","30",44.8101537587,20.4008816082,"None","Injury"
"11047","10/01/2015, 17:30","01","10","2015","17:30","17","30",44.7829668161,20.4079474607,"None","Damage"
"6973","10/01/2015, 18:00","01","10","2015","18:00","18","00",44.8611794059,20.3245220448,"None","Damage"
"10898","10/01/2015, 18:45","01","10","2015","18:45","18","45",44.8498164751,20.3677186564,"None","Injury"
"6696","10/01/2015, 19:00","01","10","2015","19:00","19","00",44.8147486091,20.4392702073,"None","Damage"
"10070","10/01/2015, 19:50","01","10","2015","19:50","19","50",44.8153124208,20.3859343372,"None","Damage"
"7039","10/01/2015, 19:52","01","10","2015","19:52","19","52",44.728141305,20.4256739836,"None","Damage"
"6937","10/01/2015, 20:30","01","10","2015","20:30","20","30",44.8525072388,20.385920391,"None","Damage"
"9680","10/01/2015, 20:30","01","10","2015","20:30","20","30",44.7710936145,20.4898094827,"None","Damage"
"6698","10/01/2015, 21:00","01","10","2015","21:00","21","00",44.8117264566,20.4641044391,"None","Injury"
"11842","10/01/2015, 21:50","01","10","2015","21:50","21","50",44.7026248521,20.4509234096,"None","Damage"
"7040","10/01/2015, 23:45","01","10","2015","23:45","23","45",44.7462068193,20.5014434811,"None","Damage"
"11928","11/01/2015, 00:30","01","11","2015","00:30","00","30",44.8145740776,20.3841847117,"None","Damage"
"12260","11/01/2015, 00:50","01","11","2015","00:50","00","50",44.7513130938,20.5836562244,"None","Injury"
"9221","11/01/2015, 01:25","01","11","2015","01:25","01","25",44.7950566656,20.4851504655,"None","Damage"
"8702","11/01/2015, 03:00","01","11","2015","03:00","03","00",44.7447990017,20.4984879037,"None","Damage"
"12497","11/01/2015, 04:20","01","11","2015","04:20","04","20",44.8120676619,20.4620152279,"None","Damage"
"10177","11/01/2015, 08:40","01","11","2015","08:40","08","40",44.7626947992,20.5658774764,"1Veh","Damage"
"9762","11/01/2015, 08:45","01","11","2015","08:45","08","45",44.7719456564,20.5035099844,"None","Damage"
"10295","11/01/2015, 09:00","01","11","2015","09:00","09","00",44.7625383923,20.4726417046,"None","Damage"
"9299","11/01/2015, 09:40","01","11","2015","09:40","09","40",44.7734545136,20.4925178299,"None","Damage"
"650","11/01/2015, 10:40","01","11","2015","10:40","10","40",44.8014289685,20.4522414076,"None","Injury"
"9793","11/01/2015, 10:50","01","11","2015","10:50","10","50",44.7840702553,20.4957487538,"None","Damage"
"1794","11/01/2015, 11:00","01","11","2015","11:00","11","00",44.7766688097,20.5466312219,"None","Injury"
"8667","11/01/2015, 11:30","01","11","2015","11:30","11","30",44.7565497264,20.4917177709,"None","Damage"
"8906","11/01/2015, 11:35","01","11","2015","11:35","11","35",44.7592828988,20.4067862689,"None","Injury"
"10587","11/01/2015, 11:45","01","11","2015","11:45","11","45",44.755681592,20.4767708016,"None","Damage"
"8709","11/01/2015, 13:00","01","11","2015","13:00","13","00",44.8072522744,20.4774574607,"None","Injury"
"9794","11/01/2015, 13:00","01","11","2015","13:00","13","00",44.8505752829,20.529330091,"None","Damage"
"10588","11/01/2015, 13:15","01","11","2015","13:15","13","15",44.824626826,20.3892881096,"None","Damage"
"8907","11/01/2015, 14:30","01","11","2015","14:30","14","30",44.7917820121,20.4976029812,"None","Injury"
"10589","11/01/2015, 15:00","01","11","2015","15:00","15","00",44.777578215,20.4278776151,"None","Damage"
"8668","11/01/2015, 15:10","01","11","2015","15:10","15","10",44.8261590799,20.4559032782,"None","Damage"
"9687","11/01/2015, 15:15","01","11","2015","15:15","15","15",44.7466214177,20.3966229615,"None","Injury"
"8908","11/01/2015, 15:40","01","11","2015","15:40","15","40",44.7600421898,20.3868839617,"None","Damage"
"8561","11/01/2015, 16:00","01","11","2015","16:00","16","00",44.7399772766,20.422375308,"None","Injury"
"9618","11/01/2015, 16:10","01","11","2015","16:10","16","10",44.8166391549,20.4543360522,"None","Damage"
"8525","11/01/2015, 18:00","01","11","2015","18:00","18","00",44.8026185147,20.4563637329,"None","Damage"
"8567","11/01/2015, 19:00","01","11","2015","19:00","19","00",44.7834475148,20.4994566651,"None","Damage"
"9989","11/01/2015, 19:05","01","11","2015","19:05","19","05",44.8004079661,20.369128548,"None","Damage"
"12030","11/01/2015, 19:50","01","11","2015","19:50","19","50",44.79279628,20.377716937,"None","Injury"
"9238","11/01/2015, 20:50","01","11","2015","20:50","20","50",44.8111040584,20.4523651851,"None","Injury"
"10417","11/01/2015, 21:30","01","11","2015","21:30","21","30",44.7550740966,20.4286544629,"None","Damage"
"8575","11/01/2015, 22:00","01","11","2015","22:00","22","00",44.7945450462,20.2913865039,"None","Injury"
"10251","11/01/2015, 23:30","01","11","2015","23:30","23","30",44.7525273476,20.4660511333,"None","Damage"
"42","01/02/2015, 03:20","02","01","2015","03:20","03","20",44.812654989,20.4182398839,"None","Damage"
"1828","01/02/2015, 06:45","02","01","2015","06:45","06","45",44.719119814,20.4620148552,"None","Damage"
"121","01/02/2015, 10:25","02","01","2015","10:25","10","25",44.8253466237,20.3909497773,"None","Damage"
"5558","01/02/2015, 10:40","02","01","2015","10:40","10","40",44.810718394,20.4660101097,"None","Damage"
"3848","01/02/2015, 10:55","02","01","2015","10:55","10","55",44.8138624998,20.490483792,"None","Damage"
"35","01/02/2015, 12:00","02","01","2015","12:00","12","00",44.8321616718,20.3829864373,"None","Damage"
"36","01/02/2015, 14:30","02","01","2015","14:30","14","30",44.7881458541,20.4893693722,"None","Damage"
"101","01/02/2015, 14:50","02","01","2015","14:50","14","50",44.8145433595,20.4396262016,"None","Injury"
"120","01/02/2015, 15:30","02","01","2015","15:30","15","30",44.763759201,20.5190542999,"None","Damage"
"30","01/02/2015, 16:40","02","01","2015","16:40","16","40",44.8079678279,20.4347592309,"None","Damage"
"79","01/02/2015, 16:40","02","01","2015","16:40","16","40",44.7885370809,20.4401168677,"None","Damage"
"3819","01/02/2015, 16:40","02","01","2015","16:40","16","40",44.8182454077,20.4495920513,"None","Damage"
"93","01/02/2015, 17:30","02","01","2015","17:30","17","30",44.8774421157,20.4529796325,"None","Damage"
"4008","01/02/2015, 18:00","02","01","2015","18:00","18","00",44.7949047281,20.435619262,"None","Injury"
"27","01/02/2015, 18:40","02","01","2015","18:40","18","40",44.8215777268,20.4634193083,"None","Damage"
"63","01/02/2015, 18:45","02","01","2015","18:45","18","45",44.8686247485,20.4591119538,"None","Injury"
"122","01/02/2015, 19:00","02","01","2015","19:00","19","00",44.7940052504,20.5038905918,"None","Damage"
"51","01/02/2015, 19:40","02","01","2015","19:40","19","40",44.7932510076,20.4759275385,"None","Damage"
"31","01/02/2015, 21:30","02","01","2015","21:30","21","30",44.8215157379,20.4636348437,"None","Damage"
"94","01/02/2015, 23:55","02","01","2015","23:55","23","55",44.774176218,20.4748989697,"None","Damage"
"2725","02/02/2015, 01:00","02","02","2015","01:00","01","00",44.8021752,20.4654438748,"None","Damage"
"3760","02/02/2015, 01:20","02","02","2015","01:20","01","20",44.7946889573,20.4657401667,"None","Damage"
"272","02/02/2015, 06:40","02","02","2015","06:40","06","40",44.7912772028,20.4674776628,"None","Injury"
"2189","02/02/2015, 07:40","02","02","2015","07:40","07","40",44.820599407,20.4213720973,"None","Damage"
"3031","02/02/2015, 08:30","02","02","2015","08:30","08","30",44.817401652,20.4889860775,"None","Damage"
"5321","02/02/2015, 09:30","02","02","2015","09:30","09","30",44.7520884866,20.4550167606,"None","Damage"
"1289","02/02/2015, 09:55","02","02","2015","09:55","09","55",44.7910653602,20.5129899062,"None","Damage"
"2847","02/02/2015, 10:55","02","02","2015","10:55","10","55",44.7764681349,20.4722881127,"None","Damage"
"2848","02/02/2015, 11:00","02","02","2015","11:00","11","00",44.7680817551,20.5007257069,"None","Damage"
"2779","02/02/2015, 11:20","02","02","2015","11:20","11","20",44.7544788182,20.414122871,"None","Damage"
"1323","02/02/2015, 11:30","02","02","2015","11:30","11","30",44.8034749289,20.4041106844,"None","Damage"
"5490","02/02/2015, 12:00","02","02","2015","12:00","12","00",44.7959063909,20.4961391358,"None","Injury"
"680","02/02/2015, 12:25","02","02","2015","12:25","12","25",44.7924565294,20.5016288544,"None","Damage"
"5320","02/02/2015, 12:30","02","02","2015","12:30","12","30",44.9132452404,20.2624388245,"None","Damage"
"1059","02/02/2015, 13:00","02","02","2015","13:00","13","00",44.8039326835,20.4659965691,"None","Damage"
"1218","02/02/2015, 13:05","02","02","2015","13:05","13","05",44.7594137691,20.4147426778,"None","Injury"
"5489","02/02/2015, 13:30","02","02","2015","13:30","13","30",44.9132452404,20.2624388245,"None","Damage"
"4676","02/02/2015, 13:50","02","02","2015","13:50","13","50",44.7857826096,20.5004222812,"None","Injury"
"4425","02/02/2015, 13:55","02","02","2015","13:55","13","55",44.7965452807,20.4799804037,"None","Damage"
"5783","02/02/2015, 14:00","02","02","2015","14:00","14","00",44.839641865,20.2885211839,"None","Damage"
"5488","02/02/2015, 16:15","02","02","2015","16:15","16","15",44.9132452404,20.2624388245,"None","Damage"
"2392","02/02/2015, 16:20","02","02","2015","16:20","16","20",44.7961206996,20.4776459198,"None","Damage"
"619","02/02/2015, 16:25","02","02","2015","16:25","16","25",44.792474473,20.5016160622,"None","Damage"
"2139","02/02/2015, 16:40","02","02","2015","16:40","16","40",44.783209556,20.504766052,"None","Injury"
"2060","02/02/2015, 17:00","02","02","2015","17:00","17","00",44.7685650716,20.4109743725,"None","Damage"
"1162","02/02/2015, 17:05","02","02","2015","17:05","17","05",44.7535592915,20.41381637,"None","Damage"
"2412","02/02/2015, 17:30","02","02","2015","17:30","17","30",44.8953425521,20.2426751145,"None","Damage"
"2134","02/02/2015, 17:45","02","02","2015","17:45","17","45",44.7857825546,20.5004096445,"None","Damage"
"5910","02/02/2015, 17:55","02","02","2015","17:55","17","55",44.815103165,20.4530608343,"None","Damage"
"838","02/02/2015, 19:09","02","02","2015","19:09","19","09",44.8032928619,20.4696935892,"None","Damage"
"4020","02/02/2015, 19:25","02","02","2015","19:25","19","25",44.7305452931,20.4223046591,"None","Injury"
"618","02/02/2015, 19:40","02","02","2015","19:40","19","40",44.8953153052,20.2426374878,"None","Damage"
"274","02/02/2015, 20:10","02","02","2015","20:10","20","10",44.8170177674,20.2355170482,"None","Damage"
"2411","02/02/2015, 20:40","02","02","2015","20:40","20","40",44.8492313487,20.3859044531,"None","Damage"
"4512","02/02/2015, 21:40","02","02","2015","21:40","21","40",44.7636373735,20.411769536,"None","Injury"
"556","02/02/2015, 21:45","02","02","2015","21:45","21","45",44.7982065433,20.4502367475,"None","Damage"
"275","02/02/2015, 22:00","02","02","2015","22:00","22","00",44.8100561716,20.5155364232,"None","Damage"
"3957","02/02/2015, 22:15","02","02","2015","22:15","22","15",44.7811813161,20.5019149114,"None","Damage"
"3523","02/02/2015, 22:45","02","02","2015","22:45","22","45",44.8492053001,20.386081842,"None","Damage"
"1682","03/02/2015, 01:30","02","03","2015","01:30","01","30",44.7530437034,20.4186083103,"None","Damage"
"3268","03/02/2015, 06:00","02","03","2015","06:00","06","00",44.9037160177,20.450186439,"None","Injury"
"3311","03/02/2015, 07:50","02","03","2015","07:50","07","50",44.8107214265,20.4220646395,"None","Damage"
"3420","03/02/2015, 07:50","02","03","2015","07:50","07","50",44.8247279126,20.4911599485,"None","Damage"
"417","03/02/2015, 08:00","02","03","2015","08:00","08","00",44.8080897913,20.3849993027,"None","Damage"
"3378","03/02/2015, 08:00","02","03","2015","08:00","08","00",44.8243907466,20.2145801173,"None","Damage"
"3312","03/02/2015, 08:10","02","03","2015","08:10","08","10",44.8164429629,20.4006018189,"None","Damage"
"4863","03/02/2015, 08:10","02","03","2015","08:10","08","10",44.8317890707,20.4924134319,"None","Injury"
"4864","03/02/2015, 08:10","02","03","2015","08:10","08","10",44.8317890707,20.4924134319,"None","Damage"
"3379","03/02/2015, 08:25","02","03","2015","08:25","08","25",44.7720969729,20.4827508637,"None","Damage"
"4783","03/02/2015, 08:40","02","03","2015","08:40","08","40",44.7971710224,20.4870403324,"None","Damage"
"130","03/02/2015, 08:50","02","03","2015","08:50","08","50",44.7790104846,20.4559019518,"None","Damage"
"132","03/02/2015, 08:50","02","03","2015","08:50","08","50",44.8831673305,20.4571029007,"None","Damage"
"1432","03/02/2015, 09:20","02","03","2015","09:20","09","20",44.6965307149,20.5019182257,"None","Damage"
"3182","03/02/2015, 09:20","02","03","2015","09:20","09","20",44.8181403341,20.5226003917,"None","Damage"
"4786","03/02/2015, 09:25","02","03","2015","09:25","09","25",44.837953064,20.3922974148,"None","Injury"
"1532","03/02/2015, 09:30","02","03","2015","09:30","09","30",44.8192562194,20.3863099158,"None","Damage"
"3336","03/02/2015, 09:50","02","03","2015","09:50","09","50",44.7822892843,20.4778458693,"None","Damage"
"4784","03/02/2015, 10:00","02","03","2015","10:00","10","00",44.7646732902,20.4711191093,"None","Damage"
"131","03/02/2015, 10:05","02","03","2015","10:05","10","05",44.8153582136,20.4908879237,"None","Damage"
"3181","03/02/2015, 10:10","02","03","2015","10:10","10","10",44.7935371816,20.503869304,"None","Damage"
"4785","03/02/2015, 10:30","02","03","2015","10:30","10","30",44.7825259286,20.4824054787,"None","Damage"
"1670","03/02/2015, 10:50","02","03","2015","10:50","10","50",44.7174017727,20.5364890239,"None","Damage"
"4815","03/02/2015, 11:00","02","03","2015","11:00","11","00",44.7975991838,20.4381842464,"None","Damage"
"390","03/02/2015, 11:30","02","03","2015","11:30","11","30",44.9240018351,20.3001263897,"None","Damage"
"3228","03/02/2015, 11:50","02","03","2015","11:50","11","50",44.7817023677,20.4618410718,"None","Damage"
